customer_id,age,annual_income,monthly_income,employment_years,loan_amount,loan_term_months,interest_rate,emi,num_existing_loans,credit_utilization,num_late_payments_12m,credit_history_years,default
3412,69,332725.37,27727.11,5.5,443604.69,12,16.26,40303.23,2,0.445,0,48,0
3413,31,291636.93,24303.08,16.8,320226.2,60,14.52,7537.71,2,0.361,0,10,0
3414,25,383612.91,31967.74,8.1,124920.65,36,20.74,4689.73,2,0.336,2,4,0
3415,50,271652.32,22637.69,5.5,198781.32,84,10.2,3320.58,4,0.203,2,27,0
3416,41,596425.36,49702.11,12.3,477494.28,12,12.34,42500.77,0,0.046,2,21,0
3417,51,436287.06,36357.25,10.9,553290.09,60,20.04,14671.12,3,0.384,0,31,1
3418,63,308287.57,25690.63,3.1,361962.37,84,9.62,5938.17,2,0.651,0,42,0
3419,25,525796.59,43816.38,8.0,349012.55,84,20.98,7957.5,2,0.374,0,4,0
3420,34,130033.43,10836.12,0.0,207921.55,48,21.55,6500.1,1,0.734,0,12,0
3421,46,284208.28,23684.02,7.8,363762.76,60,13.07,8289.76,1,0.244,2,26,0
3422,59,317666.11,26472.18,9.6,225052.59,24,20.83,11545.69,2,0.171,1,35,0
3423,50,400720.02,33393.34,10.2,151469.7,48,11.32,3938.39,1,0.22,2,30,0
3424,39,125796.02,10483.0,3.0,60634.55,48,16.85,1744.91,0,0.192,0,17,0
3425,50,260353.75,21696.15,4.3,94112.3,36,10.52,3059.77,2,0.228,1,28,0
3426,69,362300.91,30191.74,9.2,108170.7,48,14.03,2957.55,0,0.317,1,46,0
3427,44,376465.26,31372.1,14.3,158984.68,60,10.77,3438.5,0,0.658,0,22,0
3428,64,536630.43,44719.2,8.5,526621.64,60,19.84,13905.41,0,0.282,0,42,0
3429,59,433979.54,36164.96,5.2,617523.78,24,16.86,30490.25,1,0.093,0,39,0
3430,35,287672.22,23972.68,12.9,369999.36,36,8.69,11712.57,1,0.323,1,13,0
3431,33,415603.46,34633.62,8.6,944744.12,36,22.12,36138.88,1,0.096,1,13,1
3432,58,268154.39,22346.2,8.9,611813.3,60,19.06,15890.98,1,0.205,1,35,1
3433,31,319140.58,26595.05,12.0,198614.01,48,8.26,4873.02,0,0.341,1,10,0
3434,37,441265.13,36772.09,7.5,968239.0,84,21.17,22188.18,0,0.12,3,17,0
3435,32,289916.9,24159.74,3.3,433893.47,84,12.89,7867.45,1,0.162,1,9,0
3436,50,355398.45,29616.54,7.2,674315.25,84,9.07,10873.08,3,0.421,3,28,0
3437,35,479574.43,39964.54,13.6,968316.82,36,10.14,31308.55,0,0.277,1,11,0
3438,53,423404.15,35283.68,17.5,476390.55,48,23.24,15331.73,2,0.343,0,32,0
3439,66,549484.55,45790.38,1.9,646570.01,48,18.17,19050.48,0,0.189,0,42,0
3440,61,950006.54,79167.21,16.2,1839253.12,24,23.76,97023.15,3,0.249,1,39,1
3441,67,421453.14,35121.1,6.2,882108.65,84,23.3,21377.91,0,0.359,1,47,0
3442,22,235473.52,19622.79,8.1,284940.06,24,11.74,13378.55,4,0.283,1,0,1
3443,43,383046.44,31920.54,16.5,294035.28,48,12.04,7748.85,1,0.116,0,22,1
3444,31,374897.98,31241.5,6.0,652252.87,60,19.58,17128.64,2,0.249,1,11,0
3445,65,403025.59,33585.47,6.6,803127.35,12,15.03,72500.29,2,0.72,0,43,1
3446,55,626252.0,52187.67,4.8,1227111.75,12,10.04,107905.45,1,0.155,0,32,1
3447,36,127764.53,10647.04,8.2,140299.41,12,13.44,12560.14,0,0.179,0,16,0
3448,48,632173.4,52681.12,9.6,391544.55,84,8.18,6137.87,1,0.173,0,25,0
3449,50,748037.53,62336.46,4.6,1010477.58,36,12.96,34027.52,2,0.329,0,26,0
3450,45,393972.08,32831.01,15.3,335145.52,48,13.55,9082.87,2,0.087,0,22,0
3451,44,398741.07,33228.42,4.3,368781.71,84,9.92,6106.98,3,0.401,0,22,0
3452,23,262807.63,21900.64,10.5,466592.47,60,17.63,11754.67,2,0.144,0,3,0
3453,43,297497.77,24791.48,8.1,280573.44,12,12.22,24957.5,0,0.169,1,20,1
3454,38,420405.95,35033.83,14.2,860650.48,48,22.18,27199.89,1,0.182,1,18,1
3455,61,407084.56,33923.71,4.0,449382.55,60,23.86,12891.33,4,0.121,1,41,0
3456,63,425216.98,35434.75,10.9,251454.42,12,11.39,22269.73,2,0.59,0,40,0
3457,57,405685.82,33807.15,20.1,503064.47,60,23.63,14364.3,0,0.302,1,37,0
3458,22,464722.15,38726.85,0.8,467330.08,48,12.04,12315.77,1,0.133,0,1,0
3459,62,439469.82,36622.48,3.5,411537.6,24,10.75,19133.15,3,0.267,0,39,0
3460,40,177695.32,14807.94,18.4,117083.59,24,15.67,5714.33,0,0.088,2,20,0
3461,41,449609.19,37467.43,7.3,337800.13,24,12.31,15950.37,2,0.477,1,18,0
3462,67,751099.42,62591.62,8.6,1452928.81,12,15.14,131234.9,1,0.555,0,43,0
3463,63,292636.54,24386.38,6.3,573120.58,24,11.11,26741.19,1,0.487,1,39,0
3464,23,627651.26,52304.27,16.3,736107.52,48,19.18,22079.68,0,0.096,1,2,0
3465,38,187465.92,15622.16,0.0,162181.65,36,22.92,6271.25,0,0.238,1,17,0
3466,57,292178.06,24348.17,14.2,477844.87,48,22.41,15161.58,0,0.264,1,37,0
3467,47,215221.05,17935.09,0.6,369816.63,48,19.97,11247.74,4,0.195,1,26,0
3468,33,591023.24,49251.94,0.2,866499.12,36,19.06,31788.7,0,0.234,0,10,0
3469,46,673496.63,56124.72,2.6,1302933.7,36,22.37,50009.37,2,0.141,2,26,0
3470,63,282208.64,23517.39,7.4,329533.5,36,11.27,10830.69,2,0.29,0,41,0
3471,31,532602.56,44383.55,4.4,901939.35,12,18.39,82857.29,0,0.448,3,9,1
3472,57,676923.34,56410.28,4.1,933605.02,12,11.5,82731.46,0,0.275,0,33,0
3473,57,291717.33,24309.78,3.4,272347.36,12,19.81,25204.0,2,0.197,2,33,1
3474,64,316435.85,26369.65,3.4,158751.17,84,22.21,3739.51,0,0.745,1,43,0
3475,35,427969.7,35664.14,3.3,271962.27,12,14.04,24423.83,2,0.425,1,15,0
3476,31,194605.75,16217.15,9.2,258632.27,84,13.76,4812.55,1,0.516,0,9,0
3477,47,313341.46,26111.79,4.8,206720.55,36,21.05,7793.52,2,0.283,0,25,0
3478,47,865786.44,72148.87,0.0,2090082.38,24,17.35,103690.25,1,0.44,0,27,1
3479,41,230958.48,19246.54,7.8,238216.76,24,21.18,12261.99,4,0.147,0,21,0
3480,59,454481.79,37873.48,11.7,252976.24,84,14.06,4749.17,0,0.159,0,37,0
3481,60,385348.05,32112.34,6.6,903852.7,12,11.59,80132.96,2,0.222,1,37,1
3482,33,273243.07,22770.26,1.7,582041.51,60,15.31,13941.62,1,0.195,1,9,1
3483,59,331315.89,27609.66,11.7,257729.15,60,19.22,6716.87,1,0.156,1,37,0
3484,32,712339.54,59361.63,1.1,1237170.53,12,18.39,113653.54,3,0.274,1,9,1
3485,40,391131.29,32594.27,6.4,727770.4,48,11.47,18976.15,3,0.056,0,16,0
3486,22,422907.73,35242.31,7.9,565237.86,24,19.69,28682.71,0,0.213,0,1,0
3487,37,660287.85,55023.99,13.4,1025464.28,48,9.14,25586.95,2,0.13,0,15,1
3488,67,256605.4,21383.78,10.9,548929.16,36,21.68,20873.09,2,0.207,0,45,1
3489,42,175701.63,14641.8,9.2,233289.2,60,11.82,5168.19,2,0.675,0,18,0
3490,55,717963.27,59830.27,12.7,897816.32,48,8.9,22299.59,3,0.031,1,34,0
3491,26,317508.82,26459.07,2.2,604398.67,24,22.97,31645.36,0,0.346,2,3,1
3492,52,463610.68,38634.22,15.9,1099060.38,48,20.92,33985.89,3,0.199,1,28,1
3493,39,202568.91,16880.74,0.0,470415.98,60,14.89,11164.02,3,0.059,3,18,1
3494,57,360145.41,30012.12,15.1,582690.49,60,19.48,15269.63,4,0.063,1,36,0
3495,66,171362.01,14280.17,3.8,249300.45,36,19.5,9201.51,1,0.247,1,45,1
3496,47,306162.08,25513.51,9.9,502352.58,12,17.96,46046.12,2,0.617,2,25,1
3497,26,214494.29,17874.52,15.2,71108.8,60,13.82,1647.95,1,0.111,0,2,0
3498,44,191218.65,15934.89,10.8,429648.62,12,13.16,38407.3,1,0.338,0,22,1
3499,27,254852.1,21237.68,9.9,72482.65,60,21.22,1969.88,0,0.016,0,5,0
3500,43,94212.17,7851.01,12.3,34512.71,48,13.43,933.27,1,0.136,0,22,0
3501,23,166050.76,13837.56,0.6,48285.41,60,23.92,1386.83,1,0.689,0,3,0
3502,52,438540.34,36545.03,1.4,823077.36,60,21.68,22583.0,2,0.144,1,32,0
3503,36,352862.31,29405.19,9.4,298152.26,48,12.94,7989.8,0,0.168,1,12,0
3504,30,173322.02,14443.5,7.0,197635.26,24,14.76,9560.15,3,0.379,1,7,0
3505,21,390013.56,32501.13,6.4,300731.86,84,10.98,5146.1,1,0.41,1,0,0
3506,64,191165.24,15930.44,14.2,443728.6,84,16.92,9047.45,3,0.332,0,40,0
3507,62,425483.71,35456.98,13.8,1059265.36,24,12.13,49927.63,3,0.14,0,42,0
3508,60,279897.98,23324.83,3.4,339148.18,60,19.46,8883.75,1,0.202,0,39,0
3509,23,252064.03,21005.34,10.2,523887.65,36,18.54,19082.01,2,0.147,2,1,1
3510,38,283358.51,23613.21,0.2,221385.8,24,11.89,10410.03,1,0.514,0,15,0
3511,68,1066362.87,88863.57,0.1,1804295.47,48,13.49,48844.68,4,0.198,2,48,0
3512,49,202926.52,16910.54,3.5,102517.01,60,23.6,2925.45,6,0.193,0,25,0
3513,27,332129.2,27677.43,7.7,726349.94,84,19.15,15759.79,1,0.155,0,4,0
3514,27,438311.16,36525.93,4.7,521730.31,24,15.53,25428.53,1,0.331,0,5,0
3515,33,183284.26,15273.69,10.3,342090.57,60,14.86,8113.19,0,0.161,2,13,1
3516,68,133635.48,11136.29,7.9,223665.76,12,20.3,20751.29,1,0.334,1,45,1
3517,29,219575.39,18297.95,13.6,438657.98,24,21.56,22661.57,1,0.486,1,8,0
3518,65,433536.64,36128.05,10.7,463602.46,84,19.49,10152.96,0,0.365,1,41,0
3519,54,249945.53,20828.79,2.8,396421.44,84,19.49,8681.68,1,0.124,0,30,0
3520,66,264196.13,22016.34,12.5,424334.83,12,9.26,37159.89,2,0.173,3,44,0
3521,61,467607.63,38967.3,3.7,307730.61,48,21.79,9660.33,1,0.503,0,39,0
3522,37,198159.68,16513.31,10.1,124799.19,24,18.66,6270.36,0,0.114,1,17,0
3523,61,283685.74,23640.48,5.5,519855.05,36,15.02,18026.04,0,0.343,4,38,1
3524,29,139118.24,11593.19,14.6,102428.1,36,14.91,3546.19,2,0.307,2,5,0
3525,35,348139.84,29011.65,11.7,571402.31,60,16.8,14139.44,1,0.188,1,15,0
3526,31,332619.19,27718.27,4.5,801478.14,48,9.88,20281.4,1,0.373,1,7,1
3527,27,441427.09,36785.59,6.1,363327.12,12,8.79,31738.12,2,0.132,1,4,0
3528,25,167271.23,13939.27,24.3,371072.5,84,9.53,6070.5,3,0.149,1,2,0
3529,30,269427.93,22452.33,1.7,379300.89,60,11.65,8370.41,0,0.11,2,6,0
3530,26,156492.73,13041.06,4.4,242880.8,36,14.73,8387.46,2,0.157,1,4,1
3531,39,262221.98,21851.83,4.6,214140.57,36,15.88,7515.87,0,0.206,1,15,0
3532,24,622123.58,51843.63,2.2,1448972.5,60,23.66,41398.53,1,0.097,0,1,1
3533,24,252615.44,21051.29,2.7,463757.09,84,14.56,8834.91,2,0.111,0,1,0
3534,69,149797.56,12483.13,7.5,274416.64,36,23.38,10677.02,0,0.18,0,45,0
3535,25,211094.33,17591.19,10.4,457887.32,60,14.45,10761.36,2,0.633,0,4,0
3536,24,132524.67,11043.72,0.0,60253.21,84,21.76,1402.57,2,0.7,2,3,0
3537,22,155144.71,12928.73,5.5,66900.98,12,23.42,6307.37,4,0.25,1,0,0
3538,27,414775.83,34564.65,4.0,161788.83,84,17.97,3397.61,1,0.277,2,5,1
3539,46,143897.77,11991.48,2.1,320634.53,84,10.11,5341.15,0,0.388,0,22,0
3540,61,346682.38,28890.2,13.0,788623.43,60,16.74,19489.24,3,0.193,3,38,1
3541,57,300400.34,25033.36,4.2,356164.05,84,15.76,7025.56,1,0.357,2,34,0
3542,49,227347.71,18945.64,1.2,393783.63,24,22.12,20452.11,1,0.541,0,29,1
3543,25,332260.64,27688.39,12.4,715091.8,60,8.41,14640.2,0,0.268,2,2,0
3544,58,185566.62,15463.88,14.3,190740.1,12,23.46,17986.5,1,0.174,0,35,0
3545,22,451541.34,37628.44,9.2,363775.43,84,20.81,8256.42,0,0.483,1,0,0
3546,51,209154.78,17429.56,3.3,507265.79,36,20.38,18950.17,1,0.292,2,30,1
3547,41,244462.34,20371.86,6.6,157071.05,36,19.73,5815.74,0,0.051,0,20,0
3548,64,230342.93,19195.24,4.7,311716.18,48,13.59,8454.13,2,0.239,1,40,0
3549,36,418627.5,34885.62,7.8,650688.72,36,9.34,20794.85,3,0.116,0,13,0
3550,52,389345.33,32445.44,11.6,414604.96,36,23.93,16250.9,3,0.348,2,30,1
3551,42,80000.0,6666.67,7.9,106521.95,12,20.58,9897.2,3,0.54,0,21,0
3552,46,336758.54,28063.21,8.0,692475.98,24,14.05,33264.13,2,0.112,0,23,0
3553,67,123958.68,10329.89,5.4,229975.83,84,19.35,5017.26,1,0.536,1,43,0
3554,55,250030.74,20835.9,11.3,507379.55,24,9.62,23324.1,1,0.087,0,34,1
3555,41,280944.66,23412.05,9.8,238813.09,84,15.91,4731.09,2,0.075,1,21,0
3556,42,248692.11,20724.34,0.0,201495.87,60,17.79,5093.68,2,0.097,0,22,0
3557,55,380944.74,31745.4,0.0,295450.63,48,22.26,9350.24,2,0.21,1,31,0
3558,37,425082.39,35423.53,6.3,608334.71,84,8.62,9670.63,1,0.18,2,17,1
3559,29,201444.08,16787.01,12.9,115085.38,84,8.92,1846.95,1,0.142,0,5,0
3560,43,197817.76,16484.81,13.8,478755.66,48,17.03,13821.95,0,0.519,0,20,1
3561,24,291272.7,24272.72,11.8,608012.07,84,20.15,13556.61,0,0.122,1,2,0
3562,29,137054.5,11421.21,7.2,337488.89,60,11.96,7500.43,1,0.249,0,6,1
3563,41,233633.99,19469.5,15.3,178345.26,24,14.56,8610.13,2,0.466,2,17,0
3564,60,581891.29,48490.94,4.4,982536.0,24,14.2,47267.27,3,0.373,1,39,1
3565,59,139643.74,11636.98,6.3,319293.27,24,19.52,16175.91,1,0.281,2,37,1
3566,33,250181.35,20848.45,0.9,304022.31,12,15.54,27518.07,1,0.173,0,11,0
3567,41,220543.36,18378.61,6.3,289901.77,12,9.73,25450.58,3,0.327,0,18,1
3568,28,808255.86,67354.66,3.7,237095.93,24,22.78,12391.62,0,0.436,1,8,0
3569,58,226628.95,18885.75,15.7,544272.9,84,20.51,12253.92,0,0.155,1,36,0
3570,33,233303.29,19441.94,14.7,444723.15,12,11.15,39336.49,1,0.259,0,12,1
3571,60,177126.16,14760.51,8.3,429190.36,48,8.96,10672.27,1,0.27,2,36,0
3572,62,297944.02,24828.67,10.3,212254.87,12,18.03,19462.56,3,0.635,1,39,0
3573,54,339450.54,28287.54,5.0,670984.86,48,22.75,21414.25,2,0.282,0,31,0
3574,37,190439.55,15869.96,0.0,129415.48,48,8.23,3173.4,0,0.167,1,14,0
3575,67,486193.22,40516.1,4.2,267114.92,48,18.66,7938.92,2,0.224,1,46,0
3576,54,339602.74,28300.23,11.7,783855.95,24,19.92,39864.35,0,0.31,0,34,1
3577,52,454044.11,37837.01,10.2,224625.16,12,10.06,19754.39,1,0.049,1,31,0
3578,62,251684.66,20973.72,6.0,439307.3,48,17.28,12739.96,1,0.383,1,38,0
3579,64,334901.64,27908.47,11.7,387328.87,12,8.55,33791.71,1,0.155,0,41,0
3580,24,266585.89,22215.49,5.6,623669.6,48,11.92,16399.13,1,0.35,0,3,1
3581,64,614669.97,51222.5,2.3,852600.94,84,9.0,13717.56,1,0.358,1,40,0
3582,58,314309.07,26192.42,11.7,525977.71,12,13.6,47127.09,3,0.629,0,36,1
3583,31,297859.44,24821.62,4.9,581505.5,60,17.64,14652.77,0,0.225,0,10,0
3584,36,235832.95,19652.75,13.1,237869.62,84,9.13,3842.81,2,0.548,1,13,0
3585,57,229123.9,19093.66,0.0,541128.44,48,21.55,16916.91,0,0.325,1,34,0
3586,31,333988.23,27832.35,5.2,123814.68,12,9.09,10832.94,2,0.634,2,10,1
3587,43,446767.56,37230.63,11.0,221836.23,48,19.49,6690.43,0,0.574,0,22,0
3588,54,210601.07,17550.09,10.5,365134.72,12,17.35,33362.7,1,0.099,0,33,1
3589,52,315934.32,26327.86,6.9,379214.14,48,12.08,10001.06,2,0.422,1,32,0
3590,65,325163.93,27096.99,9.4,320883.03,84,14.52,6105.9,1,0.612,0,42,0
3591,26,354754.67,29562.89,8.7,688054.99,36,17.2,24599.58,2,0.164,0,6,0
3592,35,126279.35,10523.28,0.6,248086.55,24,19.32,12544.3,2,0.187,0,14,1
3593,69,186770.09,15564.17,6.2,410963.96,60,9.63,8657.14,4,0.296,0,49,0
3594,48,149803.2,12483.6,9.1,89687.26,48,9.21,2240.83,2,0.058,1,24,0
3595,33,301474.95,25122.91,10.5,622709.03,24,12.84,29557.95,1,0.276,0,11,0
3596,35,189002.08,15750.17,7.7,330954.1,48,8.28,8123.13,1,0.258,0,15,0
3597,37,231394.53,19282.88,5.2,500195.95,24,20.1,25482.32,2,0.419,0,15,1
3598,48,163220.89,13601.74,1.3,256145.93,12,9.32,22438.37,1,0.592,1,24,1
3599,34,242409.02,20200.75,11.8,540370.65,12,19.88,50025.94,2,0.453,2,10,1
3600,51,169049.73,14087.48,11.2,335310.27,12,16.97,30577.12,2,0.382,0,29,1
3601,42,433199.75,36099.98,12.9,1014560.3,84,19.09,21976.93,1,0.203,0,21,0
3602,50,376854.32,31404.53,2.6,637094.67,36,9.32,20354.46,0,0.243,3,29,0
3603,28,319692.43,26641.04,8.6,367114.76,24,9.67,16884.62,0,0.116,0,6,0
3604,51,255002.6,21250.22,4.5,283865.73,36,22.32,10888.01,2,0.541,1,29,0
3605,66,107061.28,8921.77,8.2,121485.45,48,21.53,3796.6,1,0.453,1,44,0
3606,27,235837.12,19653.09,22.5,415285.93,48,16.54,11884.49,0,0.528,0,3,1
3607,37,202657.32,16888.11,12.5,196736.18,36,8.06,6170.44,0,0.178,1,13,0
3608,54,335587.2,27965.6,4.2,75320.97,60,9.15,1569.03,1,0.219,0,33,0
3609,51,404276.2,33689.68,6.7,172685.85,60,10.28,3692.9,1,0.408,3,29,0
3610,54,348821.75,29068.48,6.2,708192.7,48,15.1,19745.45,2,0.359,0,32,0
3611,48,557668.04,46472.34,8.6,1295644.71,60,21.39,35336.39,0,0.43,1,27,0
3612,54,223204.32,18600.36,0.4,81432.23,12,8.1,7087.43,2,0.213,3,30,1
3613,50,218624.75,18218.73,9.6,207362.09,84,19.05,4486.85,3,0.443,1,29,0
3614,24,498290.8,41524.23,0.0,703431.64,48,20.79,21702.87,2,0.191,1,4,0
3615,57,322258.15,26854.85,0.0,633311.76,84,19.87,14013.92,1,0.21,0,37,0
3616,42,262105.04,21842.09,18.0,472914.7,48,12.92,12668.35,0,0.17,0,21,0
3617,23,746581.88,62215.16,6.2,1847919.56,24,18.08,92327.17,1,0.247,0,2,1
3618,41,395879.55,32989.96,15.1,611629.74,48,16.68,17547.51,2,0.758,1,18,0
3619,42,269608.97,22467.41,3.9,314781.69,48,19.17,9440.27,0,0.615,0,20,0
3620,25,210455.1,17537.92,0.0,482237.25,60,19.66,12685.28,4,0.177,2,2,0
3621,69,575650.7,47970.89,2.7,508850.35,24,22.61,26551.75,0,0.253,3,46,0
3622,31,328896.54,27408.04,21.4,225131.56,84,23.3,5456.07,0,0.25,1,8,0
3623,37,300216.29,25018.02,0.9,247245.32,60,11.5,5437.57,1,0.389,1,15,0
3624,42,415874.25,34656.19,16.9,379781.79,36,23.39,14778.56,0,0.045,0,20,0
3625,61,460488.85,38374.07,9.7,599846.64,36,20.41,22417.96,3,0.226,0,38,0
3626,57,390403.07,32533.59,8.6,337834.33,48,17.36,9811.26,0,0.506,0,33,0
3627,58,461384.85,38448.74,4.3,996385.44,24,8.76,45409.97,2,0.477,0,37,0
3628,32,371642.33,30970.19,3.5,921620.99,60,10.6,19854.92,1,0.268,2,12,0
3629,62,391384.33,32615.36,10.8,946818.77,12,10.47,83447.52,1,0.129,0,39,1
3630,61,205701.44,17141.79,14.6,363935.66,24,13.81,17440.95,1,0.382,1,40,0
3631,43,733202.31,61100.19,9.0,1328073.0,84,17.25,27332.46,0,0.237,4,20,0
3632,47,160037.22,13336.44,11.7,51014.71,48,8.76,1263.7,0,0.285,1,26,0
3633,22,346171.23,28847.6,5.9,456906.25,24,9.89,21060.72,1,0.194,0,1,0
3634,58,151997.06,12666.42,18.9,240856.98,84,17.03,4926.28,0,0.115,0,35,0
3635,68,282359.29,23529.94,9.2,650100.8,24,12.26,30681.5,1,0.255,2,48,1
3636,44,222872.06,18572.67,18.2,88928.05,60,15.94,2159.72,2,0.232,0,24,0
3637,47,317387.26,26448.94,3.2,436990.72,60,16.85,10825.13,2,0.133,0,23,0
3638,45,351821.37,29318.45,7.8,420045.87,12,16.58,38226.51,0,0.122,3,21,1
3639,25,183842.22,15320.18,13.4,100583.63,48,9.52,2527.94,0,0.355,2,1,0
3640,51,292228.93,24352.41,8.7,703332.33,36,16.33,24841.82,2,0.226,1,31,0
3641,56,595309.73,49609.14,10.6,1377728.11,48,17.04,39782.92,2,0.179,4,32,1
3642,66,153870.63,12822.55,3.1,82117.31,36,15.05,2848.63,0,0.308,0,46,0
3643,66,193488.45,16124.04,6.0,148316.59,60,19.89,3920.41,2,0.259,1,44,0
3644,45,456058.94,38004.91,3.6,690756.93,84,9.71,11364.14,2,0.377,1,21,0
3645,67,308284.21,25690.35,7.6,242928.33,36,19.78,9000.88,3,0.129,1,43,0
3646,46,319840.42,26653.37,7.1,563352.49,36,22.51,21663.61,2,0.285,1,25,0
3647,52,494425.21,41202.1,5.4,1008849.81,36,19.8,37389.75,3,0.093,2,32,0
3648,50,199379.57,16614.96,11.2,231856.31,12,19.84,21460.14,2,0.158,0,30,0
3649,69,228737.97,19061.5,2.7,549714.85,60,16.09,13394.3,0,0.341,0,46,1
3650,57,215061.45,17921.79,0.0,117470.75,48,22.02,3702.32,3,0.595,0,34,0
3651,26,249171.94,20764.33,5.1,166644.9,60,22.11,4612.98,1,0.273,2,2,0
3652,24,579407.35,48283.95,18.8,1079253.21,84,13.87,20147.79,1,0.657,1,2,0
3653,41,126685.12,10557.09,10.5,181776.68,24,17.29,9012.8,3,0.31,1,17,0
3654,46,163225.93,13602.16,3.8,266630.97,48,14.43,7343.73,1,0.264,0,25,0
3655,53,149815.3,12484.61,10.2,215724.09,36,11.58,7121.93,1,0.351,0,33,1
3656,44,597701.64,49808.47,7.3,1313861.46,12,9.76,115362.69,1,0.038,0,20,1
3657,46,218119.87,18176.66,9.9,234934.88,84,16.0,4666.29,2,0.287,2,24,0
3658,66,251868.69,20989.06,12.4,85488.93,84,14.16,1609.63,1,0.149,1,46,0
3659,37,132280.89,11023.41,9.0,234765.06,24,11.59,11006.31,2,0.243,2,17,0
3660,45,260096.24,21674.69,8.6,357781.09,24,19.34,18094.41,1,0.524,0,22,1
3661,48,457375.9,38114.66,15.4,735927.45,48,16.57,21071.85,1,0.185,1,25,0
3662,43,336542.1,28045.18,10.7,249287.15,24,17.33,12364.89,2,0.075,0,22,0
3663,68,280988.21,23415.68,9.0,566401.24,36,17.78,20414.31,0,0.398,0,45,0
3664,68,135612.55,11301.05,8.2,46810.81,84,11.12,804.47,1,0.37,1,47,0
3665,46,251707.75,20975.65,5.2,164644.42,84,16.02,3272.05,0,0.229,2,24,0
3666,43,319163.05,26596.92,1.8,69738.93,60,17.44,1749.73,3,0.321,1,20,0
3667,49,180608.61,15050.72,11.4,322636.7,48,10.01,8184.45,1,0.147,0,29,0
3668,29,411451.15,34287.6,14.4,807241.34,84,23.71,19771.57,1,0.09,0,6,0
3669,41,461637.06,38469.75,10.1,666231.49,60,15.96,16187.3,4,0.377,2,19,0
3670,31,227675.27,18972.94,10.8,139245.74,60,8.92,2885.11,0,0.189,1,7,0
3671,28,426307.46,35525.62,3.6,132563.23,12,23.53,12504.99,2,0.649,2,7,0
3672,25,280724.83,23393.74,5.0,245176.06,60,20.36,6544.87,0,0.204,0,2,0
3673,49,526269.64,43855.8,1.6,572352.48,60,17.82,14478.0,0,0.323,1,28,0
3674,21,820012.88,68334.41,6.8,1058043.55,36,15.94,37166.34,0,0.114,3,0,0
3675,52,171642.18,14303.52,12.9,335239.4,84,18.39,7122.85,0,0.202,0,32,1
3676,42,435714.37,36309.53,4.5,1032238.51,12,18.61,94935.54,0,0.334,1,18,1
3677,38,569481.9,47456.82,7.6,1166287.97,60,15.67,28157.77,3,0.159,0,15,0
3678,58,182528.18,15210.68,11.5,183970.94,12,12.85,16418.84,1,0.446,0,35,0
3679,47,222446.0,18537.17,14.0,54439.45,12,8.5,4748.2,1,0.056,2,27,0
3680,56,221197.55,18433.13,0.0,540002.07,24,22.31,28097.05,2,0.151,2,33,1
3681,55,277509.2,23125.77,5.6,489542.71,36,8.84,15530.9,2,0.228,1,32,0
3682,22,248157.09,20679.76,4.3,233118.43,12,17.3,21294.71,3,0.312,1,1,0
3683,31,268567.54,22380.63,3.6,628893.17,60,14.05,14649.55,1,0.191,1,11,1
3684,48,450896.98,37574.75,6.1,184573.1,60,8.61,3796.59,0,0.088,1,24,0
3685,68,114931.79,9577.65,0.0,113783.35,48,19.87,3454.59,0,0.227,3,47,0
3686,28,182235.17,15186.26,6.2,245527.42,48,12.17,6486.19,2,0.379,0,7,0
3687,26,414556.29,34546.36,8.2,350150.71,60,18.75,9035.0,2,0.33,0,6,0
3688,67,390970.77,32580.9,2.8,181514.16,36,15.33,6321.62,0,0.067,0,46,0
3689,68,174683.13,14556.93,5.6,85032.14,84,21.08,1943.92,0,0.47,0,47,0
3690,29,392327.01,32693.92,8.1,676676.75,36,18.05,24480.46,5,0.279,2,9,1
3691,40,575752.68,47979.39,8.6,1395517.02,24,13.71,66811.77,0,0.085,1,16,1
3692,51,289377.33,24114.78,0.0,713494.1,60,19.36,18650.05,4,0.224,0,31,1
3693,30,179157.3,14929.78,11.5,231206.45,36,19.01,8476.28,0,0.145,1,10,0
3694,36,459308.39,38275.7,11.6,900097.41,12,15.42,81419.77,1,0.356,2,14,1
3695,40,701883.5,58490.29,4.3,479341.47,60,21.28,13043.41,1,0.141,2,16,0
3696,52,190409.03,15867.42,16.4,341483.1,12,22.86,32102.41,1,0.168,1,32,1
3697,36,302436.32,25203.03,10.3,377613.57,36,13.05,12732.39,1,0.257,1,16,0
3698,41,511487.19,42623.93,9.6,861433.06,84,11.08,14786.09,3,0.596,1,21,0
3699,35,314166.81,26180.57,11.4,85705.21,48,12.16,2263.69,1,0.284,2,14,0
3700,58,123791.23,10315.94,2.8,241991.62,12,13.08,21623.12,1,0.41,1,36,1
3701,28,370166.75,30847.23,6.2,550015.28,48,15.28,15385.52,0,0.627,0,7,0
3702,32,181787.86,15148.99,11.1,265865.18,24,8.66,12104.55,2,0.207,0,10,0
3703,33,157100.14,13091.68,4.0,111825.82,36,10.13,3615.13,0,0.175,1,13,0
3704,65,125007.12,10417.26,6.2,128003.74,12,14.96,11550.99,1,0.482,0,43,0
3705,67,537779.36,44814.95,11.0,170681.18,36,18.29,6195.39,0,0.415,0,43,0
3706,45,195368.8,16280.73,9.5,194919.8,12,21.74,18219.02,1,0.268,1,25,0
